time,name,album_img,artist,preview_url,popularity,href,id,us_market,probably_time,exact,suffix
10:05,10:05,https://i.scdn.co/image/ab67616d0000b273d05045223e3e14158e477991,Ogurusu Norihide,https://p.scdn.co/mp3-preview/63416e2f38aadfd174bbdde805babb1dcc06563c?cid=635a94c846854eb29813825c79d704a2,1,https://open.spotify.com/track/1AZGWi95aLdkJ27u0K0pjq,1AZGWi95aLdkJ27u0K0pjq,false,true,true,
10:05,10:05,https://i.scdn.co/image/ab67616d0000b273f9ed3dc2400819fdaaf170cc,Idle Wave,https://p.scdn.co/mp3-preview/7ad9b19e1e25981765bd3598ba6859be83918343?cid=635a94c846854eb29813825c79d704a2,0,https://open.spotify.com/track/1JFhoa8nF9o8vbIoPghmFA,1JFhoa8nF9o8vbIoPghmFA,true,true,true,
10:05,10:05,https://i.scdn.co/image/ab67616d0000b27342782f6dc96617d1fe13f89d,THXMAS,https://p.scdn.co/mp3-preview/fd55b88c2702fc4a87b24173b2b1cbc20eb5790f?cid=635a94c846854eb29813825c79d704a2,0,https://open.spotify.com/track/7MxJLpfsAFnYku27B8qbZB,7MxJLpfsAFnYku27B8qbZB,true,true,true,
10:05,10:05,https://i.scdn.co/image/ab67616d0000b273a124c5f3e8dccda3bc7f2485,Slackjaw,https://p.scdn.co/mp3-preview/ab64279738a0d1d3f75abfa945726d8f1948ef44?cid=635a94c846854eb29813825c79d704a2,0,https://open.spotify.com/track/4Yz9m2d5genep2nMktclYw,4Yz9m2d5genep2nMktclYw,true,true,true,
10:05,10:05,https://i.scdn.co/image/ab67616d0000b27300eb1c1dd4a670bdb774dce0,Tons Of Chill,https://p.scdn.co/mp3-preview/e1f6816ddb6b9f01d591bb0cc1b37b35aaec9259?cid=635a94c846854eb29813825c79d704a2,0,https://open.spotify.com/track/4bxdms01W0EfczHaQE4hnv,4bxdms01W0EfczHaQE4hnv,true,true,true,
10:05,10:05,https://i.scdn.co/image/ab67616d0000b2736344b1b05b72cc787d734c60,Lilpez,https://p.scdn.co/mp3-preview/2d9612a0cb8e07baaaf6cfc05aa4f2de62064f4f?cid=635a94c846854eb29813825c79d704a2,0,https://open.spotify.com/track/3WuVtwMoWPudTDIcDlB2sy,3WuVtwMoWPudTDIcDlB2sy,true,true,true,
10:05,10:05,https://i.scdn.co/image/ab67616d0000b273fa5834b1c4954be4d36997b9,arnavkoul,https://p.scdn.co/mp3-preview/67709b62ac0c9fdba53a5841bdd71ef811db09af?cid=635a94c846854eb29813825c79d704a2,0,https://open.spotify.com/track/2aT1oLjyoHQDQacDQyIfjD,2aT1oLjyoHQDQacDQyIfjD,true,true,true,
10:05,10:05,https://i.scdn.co/image/ab67616d0000b27347606cd4ea9826971d9d84a6,Adam Graves,https://p.scdn.co/mp3-preview/cd071ff3f5962d4a1449bf2d54b7c0d5721de54b?cid=635a94c846854eb29813825c79d704a2,0,https://open.spotify.com/track/4N36PatqN5SQMN8y5UgNiX,4N36PatqN5SQMN8y5UgNiX,true,true,true,
10:06,10:06,https://i.scdn.co/image/ab67616d0000b27390bb22e55e5061545ba623ab,Dudeo Perez,https://p.scdn.co/mp3-preview/d34d0bbb4a1516dfb3e63ed4c4607b0a62569010?cid=635a94c846854eb29813825c79d704a2,4,https://open.spotify.com/track/2bzobfja3aBTeWvMpeZ4H2,2bzobfja3aBTeWvMpeZ4H2,false,true,true,
10:06,10:06,https://i.scdn.co/image/ab67616d0000b273ef4cb7fb9975351142797c70,Killing Ophelia,https://p.scdn.co/mp3-preview/4e6f9d0ab24df53eb18991f42d9488778639c274?cid=635a94c846854eb29813825c79d704a2,0,https://open.spotify.com/track/3QUu8J7VzrX8dZpiFxs77d,3QUu8J7VzrX8dZpiFxs77d,true,true,true,
10:06,10:06,https://i.scdn.co/image/ab67616d0000b273efcbae13e8921be9ac391503,Seth Williams,https://p.scdn.co/mp3-preview/2724c68ad195ccf46699dd8953bdfa2b8fcf8073?cid=635a94c846854eb29813825c79d704a2,0,https://open.spotify.com/track/3O9RwStI8IvtsWQAGDX38p,3O9RwStI8IvtsWQAGDX38p,true,true,true,
10:06,Pulsus 10:06pm,https://i.scdn.co/image/ab67616d0000b273623788dd17081c28de4882f5,Synman,https://p.scdn.co/mp3-preview/7410ad1b37ad367903cb75dc1b66765f3098e0e7?cid=635a94c846854eb29813825c79d704a2,0,https://open.spotify.com/track/7lwe4vFUY3fftsn1WCFe4f,7lwe4vFUY3fftsn1WCFe4f,true,false,false,
10:07,10:07,https://i.scdn.co/image/ab67616d0000b273814c5c5436342058c87ed9c2,Pete Willson & the Rooks,https://p.scdn.co/mp3-preview/d2fdf406a610894848870a04bc4044801383b0dc?cid=635a94c846854eb29813825c79d704a2,0,https://open.spotify.com/track/30ALscHi08621HWFl7uFp0,30ALscHi08621HWFl7uFp0,true,true,true,
10:07,10:07,https://i.scdn.co/image/ab67616d0000b273072b7ec78339263def83d34e,Sandrock,https://p.scdn.co/mp3-preview/6c33068814ee569428008ab6afe696fd45205a34?cid=635a94c846854eb29813825c79d704a2,0,https://open.spotify.com/track/7nxn4kDBlCHodE5DYl1O4v,7nxn4kDBlCHodE5DYl1O4v,true,true,true,
10:07,10:07,https://i.scdn.co/image/ab67616d0000b273b1995e4def74888766b5832d,Nathan Lopez,https://p.scdn.co/mp3-preview/6174b8cf9c43c450029881745412c852a8acf6be?cid=635a94c846854eb29813825c79d704a2,0,https://open.spotify.com/track/6XUh5ftyy3YsUPmbYi10s2,6XUh5ftyy3YsUPmbYi10s2,true,true,true,
10:07,10:07,https://i.scdn.co/image/ab67616d0000b2735416d92b55fd47a8841556db,ayaka tachibana,https://p.scdn.co/mp3-preview/b6eeccf5d66bd4dcceee6313222cf2ca3a653932?cid=635a94c846854eb29813825c79d704a2,0,https://open.spotify.com/track/0yUyOHqRabbHw0TsqANAtQ,0yUyOHqRabbHw0TsqANAtQ,true,true,true,
10:07,10:07,https://i.scdn.co/image/ab67616d0000b27306c067b1e86f1cc401f5924b,Sharktank,https://p.scdn.co/mp3-preview/8fd1dd47245dd89cf9fd76d80f30af9618fa86b0?cid=635a94c846854eb29813825c79d704a2,0,https://open.spotify.com/track/42FJAv31qM03BiSOzZm2pv,42FJAv31qM03BiSOzZm2pv,true,true,true,
10:07,10:07,https://i.scdn.co/image/ab67616d0000b273be0d8fbb7392f7e14f39be66,PARAISO,https://p.scdn.co/mp3-preview/444ba23dcd469cccd6547f1a1791de99978ad0e8?cid=635a94c846854eb29813825c79d704a2,0,https://open.spotify.com/track/0zJLCba5iCVrIIiQOmL5nO,0zJLCba5iCVrIIiQOmL5nO,true,true,true,
10:07,10:07,https://i.scdn.co/image/ab67616d0000b273f21587e5aff2c82f7a4f6a37,Crave,https://p.scdn.co/mp3-preview/606fc0edced3b22d5c1fccdc3e789af16ec40514?cid=635a94c846854eb29813825c79d704a2,0,https://open.spotify.com/track/5fTwLT7KazsbLXUz8sMYdr,5fTwLT7KazsbLXUz8sMYdr,true,true,true,
10:07,"Fri, July 1, 2022 10:07 PM Divine Intervention",https://i.scdn.co/image/ab67616d0000b273b24f40c7974eb18bc76ec98f,Erik Genius,https://p.scdn.co/mp3-preview/a28f4bb171341d726c4be7d5319439765613c28c?cid=635a94c846854eb29813825c79d704a2,0,https://open.spotify.com/track/2YWaRrSlPQiEcsXV8R9Mc1,2YWaRrSlPQiEcsXV8R9Mc1,true,false,false,
10:08,10:08,https://i.scdn.co/image/ab67616d0000b2737a5d07b0b35e14721e026caa,Scruffnuk Dust,https://p.scdn.co/mp3-preview/5b51f288510d753e024deeb0d1d054e62887103a?cid=635a94c846854eb29813825c79d704a2,3,https://open.spotify.com/track/54J1J6uhasYn50ycJ4E0z8,54J1J6uhasYn50ycJ4E0z8,false,true,true,
10:08,10:08,https://i.scdn.co/image/ab67616d0000b273eed3dbe509d1b9a3a7db21fd,"Druid, godsnotreal",https://p.scdn.co/mp3-preview/b6a8dcd6181e07b3a5770401c0d7107ee40c5480?cid=635a94c846854eb29813825c79d704a2,0,https://open.spotify.com/track/3WRtGAZva4OwGbZyNXn6AV,3WRtGAZva4OwGbZyNXn6AV,true,true,true,
10:09,10:09,https://i.scdn.co/image/ab67616d0000b2734a5d994ca0d4ccc25873e3b2,"DanLeveledUp, Baller, Big 3K",https://p.scdn.co/mp3-preview/4ac0eec0f1ae8b085e9cf3d78ce18d7deefe6c27?cid=635a94c846854eb29813825c79d704a2,4,https://open.spotify.com/track/6I5hWqkS3ucGoHWOI494kK,6I5hWqkS3ucGoHWOI494kK,true,true,true,
10:09,10:09,https://i.scdn.co/image/ab67616d0000b2730462b433dc358654b5b5a258,Ellis,https://p.scdn.co/mp3-preview/bf1a1f77123e923637c97cbfdc144b6c1c942500?cid=635a94c846854eb29813825c79d704a2,2,https://open.spotify.com/track/31dMIBTkuWng35mVhS6IlK,31dMIBTkuWng35mVhS6IlK,true,true,true,
10:09,10:09,https://i.scdn.co/image/ab67616d0000b273c64e0604549eb3a051976b7f,Forth Floor,https://p.scdn.co/mp3-preview/e724cd580c01d217a2c3dba30bc68b68816e4360?cid=635a94c846854eb29813825c79d704a2,0,https://open.spotify.com/track/2W4kHLWCANRxWiHiqn3Lei,2W4kHLWCANRxWiHiqn3Lei,true,true,true,
10:09,10:09,https://i.scdn.co/image/ab67616d0000b2737da6643b8c91956e5eb247ab,Kuntro,https://p.scdn.co/mp3-preview/ad12fecd308c49b1e7ad7ec8eb5c229f9b6dfdbc?cid=635a94c846854eb29813825c79d704a2,0,https://open.spotify.com/track/2d30FwNhqHvldQA8CVBrpx,2d30FwNhqHvldQA8CVBrpx,true,true,true,
10:09,10:09,https://i.scdn.co/image/ab67616d0000b273afc36fb19658ff06b69c5af9,Niño Gutiérre,https://p.scdn.co/mp3-preview/f1d1e0c2f57ae65a83260a1f3e5a13d088a741e2?cid=635a94c846854eb29813825c79d704a2,0,https://open.spotify.com/track/4Xn3CeDgQc0tlBEPHjO63d,4Xn3CeDgQc0tlBEPHjO63d,true,true,true,
10:10,10:10,https://i.scdn.co/image/ab67616d0000b2737ef2a47666d4464cfff0438a,"Xavi Jordan, Katteyes",https://p.scdn.co/mp3-preview/a91b9bf9b7162f4a013289c7427a2051a490259b?cid=635a94c846854eb29813825c79d704a2,60,https://open.spotify.com/track/6hd1qFV2nSAOeFprnZbHGp,6hd1qFV2nSAOeFprnZbHGp,false,true,true,
10:10,10:10,https://i.scdn.co/image/ab67616d0000b273fd538d7dbaf6f10341bb55f6,Diazepunk,https://p.scdn.co/mp3-preview/9baee4b88dcd34f052b1974fc8bce5ee871b9943?cid=635a94c846854eb29813825c79d704a2,28,https://open.spotify.com/track/6IIUWjJoihbJkiffAs0zTy,6IIUWjJoihbJkiffAs0zTy,true,true,true,
10:10,10:10,https://i.scdn.co/image/ab67616d0000b2732cfaa6ef9f19ba31bb241716,The Beautiful Girls,https://p.scdn.co/mp3-preview/b01f92cd384dc5965ff7d1fa6c2a6cc9b8c38273?cid=635a94c846854eb29813825c79d704a2,24,https://open.spotify.com/track/0bpLGc8T0gh87QzoxAhJTF,0bpLGc8T0gh87QzoxAhJTF,false,true,true,
10:10,10:10,https://i.scdn.co/image/ab67616d0000b273499dae5e5ed55ae6d87f6add,DARKNESSFRL,https://p.scdn.co/mp3-preview/834cc18a710c916d431db909662211ba2b8285cc?cid=635a94c846854eb29813825c79d704a2,20,https://open.spotify.com/track/2rq7wBeL3bnxDfEu61SOKE,2rq7wBeL3bnxDfEu61SOKE,true,true,true,
10:10,10:10,https://i.scdn.co/image/ab67616d0000b273badc23be28360ebc6eafc2a8,Rastaak Hallaj,https://p.scdn.co/mp3-preview/8788683e0d154185bd02ba558822a272a1318f6f?cid=635a94c846854eb29813825c79d704a2,20,https://open.spotify.com/track/5Lj7zatEzscpuRAMXO82uq,5Lj7zatEzscpuRAMXO82uq,false,true,true,
10:10,10:10,https://i.scdn.co/image/ab67616d0000b2731ffd1864f71ea17f612d2063,KC Pozzy,https://p.scdn.co/mp3-preview/f8c4e1defb8e99d3a7967ba5e8139a6a79c950ac?cid=635a94c846854eb29813825c79d704a2,19,https://open.spotify.com/track/1mgDPbRiAqTmBzmoBADNCN,1mgDPbRiAqTmBzmoBADNCN,false,true,true,
10:10,10:10,https://i.scdn.co/image/ab67616d0000b273f4dd11d1663c8e82a13f9268,Malva,https://p.scdn.co/mp3-preview/5fc9c2423e8c81add03e37bd5b99f9586d378346?cid=635a94c846854eb29813825c79d704a2,18,https://open.spotify.com/track/5d2akQasWyJ5GSxUTWJUqu,5d2akQasWyJ5GSxUTWJUqu,true,true,true,
10:10,10:10,https://i.scdn.co/image/ab67616d0000b273a7b01c67b44d447178ccd7a1,Amílcar,https://p.scdn.co/mp3-preview/47edba26f7dfc7b066e527db867463e95b7b156c?cid=635a94c846854eb29813825c79d704a2,11,https://open.spotify.com/track/7A2260kXCl48V3b1A6H1ve,7A2260kXCl48V3b1A6H1ve,true,true,true,
10:10,10:10,https://i.scdn.co/image/ab67616d0000b273dc1b98955fc43080a134cc41,Benji,https://p.scdn.co/mp3-preview/8eec866158088e0e0a2451012d97a42828cb65b7?cid=635a94c846854eb29813825c79d704a2,10,https://open.spotify.com/track/1kllQVkoY9dPOsVSJ4qLyZ,1kllQVkoY9dPOsVSJ4qLyZ,false,true,true,
10:10,10:10,https://i.scdn.co/image/ab67616d0000b2730e9b1cf76e606bb957eb9b09,YULLOLA,https://p.scdn.co/mp3-preview/835f422742c4ebcc89e03999eed772411e35cd3b?cid=635a94c846854eb29813825c79d704a2,8,https://open.spotify.com/track/0McN5EQ9jjM80AbuTBz6DL,0McN5EQ9jjM80AbuTBz6DL,false,true,true,
10:11,10:11,https://i.scdn.co/image/ab67616d0000b273435a64b6e02bc127e99f38b2,COLOR.LOVE,https://p.scdn.co/mp3-preview/ec99dfa7e9ded267a0cdc7f8dd17dabe88545e2e?cid=635a94c846854eb29813825c79d704a2,0,https://open.spotify.com/track/3kwvuMp5Xgt59H4cBpPLUi,3kwvuMp5Xgt59H4cBpPLUi,true,true,true,
10:11,10:11,https://i.scdn.co/image/ab67616d0000b273e2ada05a6abc648a48f0fe12,Greathound,https://p.scdn.co/mp3-preview/939f260768a289d7c98c988e11476e6c6eb544cc?cid=635a94c846854eb29813825c79d704a2,0,https://open.spotify.com/track/43p7c2od4kwdD3uq2fMRbI,43p7c2od4kwdD3uq2fMRbI,true,true,true,
10:11,10:11,https://i.scdn.co/image/ab67616d0000b273e0ec2edeb218ebe8faa52b68,"Color, Mr. North",https://p.scdn.co/mp3-preview/3ef69beeb6c7201a4d068b2cd653b40e2ec92c99?cid=635a94c846854eb29813825c79d704a2,0,https://open.spotify.com/track/4aeLikVOxHcEaG1WSBauN7,4aeLikVOxHcEaG1WSBauN7,true,true,true,
10:11,10:11,https://i.scdn.co/image/ab67616d0000b27366673643bafd316f3e211ad4,Sam Himburg,https://p.scdn.co/mp3-preview/268b8c30c074b2a3c6e02a3143cd812a37b13449?cid=635a94c846854eb29813825c79d704a2,0,https://open.spotify.com/track/0EZTnPUL1bB9X8hJFb3UOD,0EZTnPUL1bB9X8hJFb3UOD,true,true,true,
